date,SPY,QQQ,IWM,EFA,EEM,XLK,XLF,XLE,XLV,XLY,XLP,XLI,XLU,TLT,IEF,LQD,HYG,SHY,GLD,SLV,DBC,VNQ
2018-05-01,238.81199645996094,161.2823486328125,146.8788299560547,53.63203811645508,37.85441970825195,32.3162727355957,23.254287719726562,26.645721435546875,71.61559295654297,48.894264221191406,39.7482795715332,64.89405059814453,19.69672203063965,95.80059051513672,84.18460083007812,86.12625122070312,55.20579528808594,69.44343566894531,123.0999984741211,15.460000038146973,15.243239402770996,57.47151184082031
2018-06-01,240.18533325195312,163.1290740966797,147.7812042236328,52.78244400024414,36.13368606567383,32.231231689453125,22.84804916381836,26.797475814819336,72.7967529296875,50.66358947753906,41.56439971923828,62.69479751586914,20.250946044921875,96.41923522949219,84.35079193115234,85.70663452148438,55.2603874206543,69.47341918945312,118.6500015258789,15.149999618530273,14.947336196899414,59.886573791503906
2018-07-01,249.08340454101562,167.6908416748047,150.21823120117188,54.28781509399414,37.40957260131836,32.903968811035156,24.01665687561035,27.213871002197266,77.56786346435547,51.57674026489258,43.20987319946289,67.32491302490234,20.574438095092773,95.03379821777344,83.90564727783203,86.85833740234375,56.18746566772461,69.4316635131836,115.98999786376953,14.609999656677246,14.583797454833984,60.24687194824219
2018-08-01,257.03411865234375,177.38449096679688,156.69351196289062,53.07406997680664,36.000247955322266,35.07530212402344,24.343183517456055,26.268163681030273,80.92597961425781,54.20957565307617,43.379268646240234,67.48249816894531,20.839458465576172,96.28071594238281,84.7564468383789,86.87567138671875,56.585182189941406,69.67243194580078,113.51000213623047,13.649999618530273,14.693704605102539,61.798240661621094
2018-09-01,258.5623474121094,176.88491821289062,153.0503692626953,53.586360931396484,35.79177474975586,35.06854248046875,23.80386734008789,26.91067886352539,83.31671142578125,54.49711608886719,43.80750274658203,68.9518051147461,20.704357147216797,93.52291870117188,83.73509979248047,86.75337982177734,56.881954193115234,69.57283020019531,112.76000213623047,13.729999542236328,15.192513465881348,60.1517333984375
2018-10-01,240.6945343017578,161.6803741455078,136.2334442138672,49.22789001464844,32.65623474121094,32.26137924194336,22.681852340698242,23.8621768951416,77.66886901855469,48.992549896240234,44.68479537963867,61.45859909057617,21.113323211669922,90.78221893310547,83.4813232421875,84.9755859375,55.75755310058594,69.67935180664062,115.1500015258789,13.40999984741211,14.338621139526367,58.392208099365234
2018-11-01,245.15927124023438,161.25192260742188,138.5852813720703,49.47221755981445,34.257362365722656,31.62825584411621,23.277381896972656,23.489107131958008,83.9471664428711,50.20597839355469,45.700164794921875,63.798030853271484,21.860496520996094,92.40467071533203,84.5916748046875,84.67094421386719,55.53504943847656,69.94483947753906,115.54000091552734,13.319999694824219,12.926741600036621,61.120948791503906
2018-12-01,223.5733642578125,147.28639221191406,121.99365234375,46.82556915283203,33.062164306640625,28.978919982910156,20.686851501464844,20.567251205444336,76.09504699707031,46.21147155761719,41.62621307373047,56.99777603149414,20.987287521362305,97.81358337402344,86.96385192871094,86.24537658691406,54.37503433227539,70.47630310058594,121.25,14.520000457763672,12.40950870513916,56.26066589355469
2019-01-01,241.473876953125,160.55799865722656,135.8056182861328,49.932403564453125,36.4818000793457,30.989404678344727,22.528003692626953,22.87322235107422,79.75422668457031,50.77145767211914,43.765724182128906,63.510807037353516,21.716999053955078,98.18390655517578,87.53140258789062,89.1502914428711,57.06359100341797,70.65328979492188,124.75,15.050000190734863,13.291621208190918,62.93017578125
2019-02-01,249.30149841308594,165.36061096191406,142.8391571044922,51.19902420043945,35.92314529418945,33.130794525146484,23.031713485717773,23.400405883789062,80.61626434326172,51.438907623291016,44.54447555541992,67.55485534667969,22.60931396484375,96.8324966430664,87.07141876220703,88.96852111816406,57.75666809082031,70.71408081054688,123.98999786376953,14.630000114440918,13.668445587158203,63.36774444580078
2019-03-01,253.81402587890625,171.85031127929688,139.84909057617188,51.669044494628906,36.32944107055664,34.710689544677734,22.44223403930664,23.898391723632812,81.00474548339844,53.31914520263672,46.24740982055664,66.7783432006836,23.24043846130371,102.22769165039062,89.3832778930664,91.57443237304688,58.502227783203125,71.15731048583984,122.01000213623047,14.180000305175781,13.617059707641602,66.03964233398438
2019-04-01,264.182861328125,181.3008270263672,144.5992889404297,53.18263244628906,37.18435287475586,36.91997528076172,24.458637237548828,23.8947696685791,78.80635833740234,56.23214340209961,47.566165924072266,69.43062591552734,23.456186294555664,100.19222259521484,88.91978454589844,91.97404479980469,59.07919692993164,71.28787231445312,121.19999694824219,14.020000457763672,13.779779434204102,65.93326568603516
